province,latitude,longitude,deaths
Shanghai,35.86166,104.195397,3
Yunnan,35.86166,104.195397,2
,15.870032,100.992541,1
,53.41291,-8.24389,0
,49.815273,6.129583,0
,43.94236,12.457777,0
,53.41291,-8.24389,0
,49.815273,6.129583,0
Taiwan,23.69781,120.960515,1
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Shaanxi,35.86166,104.195397,1
Jilin,35.86166,104.195397,1
Hunan,35.86166,104.195397,4
Anhui,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Xinjiang,35.86166,104.195397,3
Inner Mongolia,35.86166,104.195397,0
Hubei,35.86166,104.195397,2761
Zhejiang,35.86166,104.195397,1
Hainan,35.86166,104.195397,5
Shandong,35.86166,104.195397,6
Heilongjiang,35.86166,104.195397,13
Sichuan,35.86166,104.195397,3
Liaoning,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
,50.503887,4.469936,0
,4.210484,101.975766,0
,4.210484,101.975766,0
Guangdong,35.86166,104.195397,7
Henan,35.86166,104.195397,22
Hebei,35.86166,104.195397,6
Hong Kong,22.396428,114.109497,2
Gansu,35.86166,104.195397,2
,32.427908,53.688046,54
,33.854721,35.862285,0
,52.132633,5.291266,0
"Providence, RI",37.09024,-95.712891,0
,42.315407,43.356892,0
,42.315407,43.356892,0
,42.315407,43.356892,0
,42.315407,43.356892,0
,49.817492,15.472962,0
,18.735693,-70.162651,0
,33.223191,43.679291,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
,40.069099,45.038189,0
"Snohomish County, WA",37.09024,-95.712891,0
,46.227638,2.213749,2
,60.472024,8.468946,0
"Seattle, WA",37.09024,-95.712891,1
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
,41.87194,12.56738,34
,51.165691,10.451526,0
,1.352083,103.819836,0
,55.378051,-3.435973,0
,46.818188,8.227512,0
,60.128161,18.643501,0
,31.046051,34.851612,0
,31.046051,34.851612,0
,39.074208,21.824312,0
,39.074208,21.824312,0
,39.074208,21.824312,0
,61.92411,25.748151,0
,61.92411,25.748151,0
,61.92411,25.748151,0
,61.92411,25.748151,0
,36.204824,138.252924,6
,40.463667,-3.74922,0
,25.930414,50.637772,0
,47.516231,14.550072,0
"Toronto, ON",56.130366,-106.346771,0
,45.1,15.2,0
,45.1,15.2,0
New South Wales,-25.274398,133.775136,0
,-1.831239,-78.183406,0
New South Wales,-25.274398,133.775136,0
,-1.831239,-78.183406,0
,23.634501,-102.552784,0
,23.634501,-102.552784,0
,56.26392,9.501785,0
,56.26392,9.501785,0
,64.963051,-19.020835,0
,25.354826,51.183884,0
,25.354826,51.183884,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,35.907757,127.766922,17
Victoria,-25.274398,133.775136,0
Victoria,-25.274398,133.775136,0
,28.033886,1.659626,0
,43.94236,12.457777,0
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Jiangxi,35.86166,104.195397,1
Ningxia,35.86166,104.195397,0
Ningxia,35.86166,104.195397,0
"New York City, NY",37.09024,-95.712891,0
"New York City, NY",37.09024,-95.712891,0
"New York City, NY",37.09024,-95.712891,0
Hainan,35.86166,104.195397,5
Beijing,35.86166,104.195397,8
"Hillsborough, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Sarasota, FL",37.09024,-95.712891,0
"Portland, OR",37.09024,-95.712891,0
"Providence, RI",37.09024,-95.712891,0
"Providence, RI",37.09024,-95.712891,0
"Providence, RI",37.09024,-95.712891,0
"Providence, RI",37.09024,-95.712891,0
"Providence, RI",37.09024,-95.712891,0
Shanghai,35.86166,104.195397,3
Yunnan,35.86166,104.195397,2
,15.870032,100.992541,1
,15.870032,100.992541,1
,15.870032,100.992541,1
Shandong,35.86166,104.195397,6
Shaanxi,35.86166,104.195397,1
Shaanxi,35.86166,104.195397,1
Taiwan,23.69781,120.960515,1
Hebei,35.86166,104.195397,6
Inner Mongolia,35.86166,104.195397,0
Henan,35.86166,104.195397,22
Zhejiang,35.86166,104.195397,1
Hunan,35.86166,104.195397,4
Jiangsu,35.86166,104.195397,0
Heilongjiang,35.86166,104.195397,13
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Diamond Princess cruise ship,,,6
,40.463667,-3.74922,0
Hubei,35.86166,104.195397,2803
Guangdong,35.86166,104.195397,7
Anhui,35.86166,104.195397,6
Sichuan,35.86166,104.195397,3
Jilin,35.86166,104.195397,1
Jilin,35.86166,104.195397,1
Gansu,35.86166,104.195397,2
Xinjiang,35.86166,104.195397,3
,49.817492,15.472962,0
,18.735693,-70.162651,0
,18.735693,-70.162651,0
,18.735693,-70.162651,0
,18.735693,-70.162651,0
,-0.789275,113.921327,0
,-0.789275,113.921327,0
,-0.789275,113.921327,0
,-0.789275,113.921327,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
,56.879635,24.603189,0
,56.879635,24.603189,0
,35.907757,127.766922,28
,41.87194,12.56738,52
,32.427908,53.688046,66
"King County, WA",37.09024,-95.712891,5
,42.546245,1.601554,0
,14.497401,-14.452362,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
"Umatilla, OR",37.09024,-95.712891,0
,42.546245,1.601554,0
,42.546245,1.601554,0
,36.204824,138.252924,6
,46.227638,2.213749,3
,51.165691,10.451526,0
,1.352083,103.819836,0
,29.31166,47.481766,0
,29.31166,47.481766,0
,29.31166,47.481766,0
,25.930414,50.637772,0
,25.930414,50.637772,0
,55.378051,-3.435973,0
"Santa Clara, CA",37.09024,-95.712891,0
"Cook County, IL",37.09024,-95.712891,0
"Cook County, IL",37.09024,-95.712891,0
"Cook County, IL",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
,33.223191,43.679291,0
,60.472024,8.468946,0
,52.132633,5.291266,0
"Toronto, ON",56.130366,-106.346771,0
,60.128161,18.643501,0
,33.854721,35.862285,0
,33.854721,35.862285,0
,50.503887,4.469936,0
"Snohomish County, WA",37.09024,-95.712891,1
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
Tasmania,-25.274398,133.775136,0
"Sonoma County, CA",37.09024,-95.712891,0
"Sonoma County, CA",37.09024,-95.712891,0
,47.516231,14.550072,0
,61.52401,105.318756,0
,61.52401,105.318756,0
,61.52401,105.318756,0
,46.818188,8.227512,0
,64.963051,-19.020835,0
,20.593684,78.96288,0
,20.593684,78.96288,0
,31.791702,-7.09262,0
,39.399872,-8.224454,0
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
Hong Kong,22.396428,114.109497,2
,23.885942,45.079162,0
"Placer County, CA",37.09024,-95.712891,0
,23.885942,45.079162,0
"Placer County, CA",37.09024,-95.712891,0
,23.885942,45.079162,0
Guangxi,35.86166,104.195397,2
,45.943161,24.96676,0
,49.815273,6.129583,0
,49.815273,6.129583,0
,49.815273,6.129583,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
"San Mateo, CA",37.09024,-95.712891,0
Jiangxi,35.86166,104.195397,1
Beijing,35.86166,104.195397,8
"Washington County, OR",37.09024,-95.712891,0
"Washington County, OR",37.09024,-95.712891,0
"Washington County, OR",37.09024,-95.712891,0
"Washington County, OR",37.09024,-95.712891,0
Diamond Princess cruise ship,,,6
Diamond Princess cruise ship,,,6
Diamond Princess cruise ship,,,6
,25.354826,51.183884,0
,28.033886,1.659626,0
"Fulton County, GA",37.09024,-95.712891,0
"Fulton County, GA",37.09024,-95.712891,0
"Fulton County, GA",37.09024,-95.712891,0
"Fulton County, GA",37.09024,-95.712891,0
Shanghai,35.86166,104.195397,3
Yunnan,35.86166,104.195397,2
Yunnan,35.86166,104.195397,2
Yunnan,35.86166,104.195397,2
,31.046051,34.851612,0
,30.375321,69.345116,0
,30.375321,69.345116,0
,30.375321,69.345116,0
Taiwan,23.69781,120.960515,1
Taiwan,23.69781,120.960515,1
Xinjiang,35.86166,104.195397,3
Shandong,35.86166,104.195397,6
Inner Mongolia,35.86166,104.195397,1
Sichuan,35.86166,104.195397,3
Hebei,35.86166,104.195397,6
,35.907757,127.766922,28
Henan,35.86166,104.195397,22
,45.1,15.2,0
,23.634501,-102.552784,0
,23.634501,-102.552784,0
,23.634501,-102.552784,0
Guangdong,35.86166,104.195397,7
Jiangsu,35.86166,104.195397,0
Hubei,35.86166,104.195397,2835
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
Hong Kong,22.396428,114.109497,2
Zhejiang,35.86166,104.195397,1
,4.210484,101.975766,0
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
Hunan,35.86166,104.195397,4
Heilongjiang,35.86166,104.195397,13
Fujian,35.86166,104.195397,1
Gansu,35.86166,104.195397,2
,32.427908,53.688046,77
Anhui,35.86166,104.195397,6
Liaoning,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
,60.472024,8.468946,0
" Norfolk County, MA",37.09024,-95.712891,0
" Norfolk County, MA",37.09024,-95.712891,0
" Norfolk County, MA",37.09024,-95.712891,0
"Westchester County, NY",37.09024,-95.712891,0
,55.378051,-3.435973,0
,52.132633,5.291266,0
,47.516231,14.550072,0
,60.128161,18.643501,0
New South Wales,-25.274398,133.775136,0
,50.503887,4.469936,0
,64.963051,-19.020835,0
,-1.831239,-78.183406,0
,56.26392,9.501785,0
,49.817492,15.472962,0
,46.227638,2.213749,4
,1.352083,103.819836,0
,1.352083,103.819836,0
,21.512583,55.923255,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
,43.94236,12.457777,1
,39.399872,-8.224454,0
,30.585164,36.238414,0
,31.791702,-7.09262,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,31.791702,-7.09262,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
,30.585164,36.238414,0
,48.379433,31.16558,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
"Madison, WI",37.09024,-95.712891,0
,46.818188,8.227512,0
"Maricopa County, AZ",37.09024,-95.712891,0
"Maricopa County, AZ",37.09024,-95.712891,0
"Maricopa County, AZ",37.09024,-95.712891,0
,-38.416097,-63.616672,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
"Hillsborough, FL",37.09024,-95.712891,0
,41.87194,12.56738,79
,36.204824,138.252924,6
,51.165691,10.451526,0
,33.223191,43.679291,0
"Toronto, ON",56.130366,-106.346771,0
"Toronto, ON",56.130366,-106.346771,0
"King County, WA",37.09024,-95.712891,6
"Snohomish County, WA",37.09024,-95.712891,1
,-35.675147,-71.542969,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
"Wake County, NC",37.09024,-95.712891,0
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
Shanxi,35.86166,104.195397,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
"Grafton County, NH",37.09024,-95.712891,0
Hainan,35.86166,104.195397,5
,23.424076,53.847818,0
,23.424076,53.847818,0
,40.463667,-3.74922,1
British Columbia,56.130366,-106.346771,0
,58.595272,25.013607,0
,53.41291,-8.24389,0
,14.497401,-14.452362,0
,58.595272,25.013607,0
"Berkeley, CA",37.09024,-95.712891,0
"Berkeley, CA",37.09024,-95.712891,0
"Berkeley, CA",37.09024,-95.712891,0
"Berkeley, CA",37.09024,-95.712891,0
,56.26392,9.501785,0
,56.26392,9.501785,0
,25.354826,51.183884,0
,25.354826,51.183884,0
,25.354826,51.183884,0
,25.354826,51.183884,0
Guangxi,35.86166,104.195397,2
Henan,35.86166,104.195397,22
,45.943161,24.96676,0
Jiangxi,35.86166,104.195397,1
Ningxia,35.86166,104.195397,0
Ningxia,35.86166,104.195397,0
,-38.416097,-63.616672,0
,-35.675147,-71.542969,0
,56.879635,24.603189,0
,47.166,9.555373,0
,33.886917,9.537499,0
,-38.416097,-63.616672,0
,56.879635,24.603189,0
,47.166,9.555373,0
,33.886917,9.537499,0
,56.879635,24.603189,0
,47.166,9.555373,0
,33.886917,9.537499,0
,56.879635,24.603189,0
,47.166,9.555373,0
,33.886917,9.537499,0
,47.166,9.555373,0
,47.166,9.555373,0
,47.166,9.555373,0
,47.166,9.555373,0
"Orange County, CA",37.09024,-95.712891,0
"Orange County, CA",37.09024,-95.712891,0
"Orange County, CA",37.09024,-95.712891,0
"Orange County, CA",37.09024,-95.712891,0
"Orange County, CA",37.09024,-95.712891,0
,,,0
,,,0
,,,0
,,,0
,,,0
Shanghai,35.86166,104.195397,3
British Columbia,56.130366,-106.346771,0
"Contra Costa County, CA",37.09024,-95.712891,0
"Contra Costa County, CA",37.09024,-95.712891,0
Guangdong,35.86166,104.195397,7
Zhejiang,35.86166,104.195397,1
Anhui,35.86166,104.195397,6
Hebei,35.86166,104.195397,6
Hainan,35.86166,104.195397,5
Jilin,35.86166,104.195397,1
,32.427908,53.688046,92
,52.132633,5.291266,0
,60.128161,18.643501,0
,20.593684,78.96288,0
,50.503887,4.469936,0
,31.046051,34.851612,0
Victoria,-25.274398,133.775136,0
,53.709807,27.953389,0
,53.709807,27.953389,0
,53.709807,27.953389,0
,53.709807,27.953389,0
,53.709807,27.953389,0
,39.399872,-8.224454,0
Hubei,35.86166,104.195397,2871
Shandong,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Sichuan,35.86166,104.195397,3
Heilongjiang,35.86166,104.195397,13
Fujian,35.86166,104.195397,1
,61.892635,-6.911806,0
,61.892635,-6.911806,0
,61.892635,-6.911806,0
,61.892635,-6.911806,0
,4.210484,101.975766,0
,4.210484,101.975766,0
,36.137741,-5.345374,0
,36.137741,-5.345374,0
,36.137741,-5.345374,0
,36.137741,-5.345374,0
,36.137741,-5.345374,0
,36.137741,-5.345374,0
,51.919438,19.145136,0
,51.919438,19.145136,0
Hunan,35.86166,104.195397,4
Shaanxi,35.86166,104.195397,1
Gansu,35.86166,104.195397,2
Xinjiang,35.86166,104.195397,3
Inner Mongolia,35.86166,104.195397,1
,33.854721,35.862285,0
,45.1,15.2,0
,45.1,15.2,0
"Los Angeles, CA",37.09024,-95.712891,0
,35.907757,127.766922,35
,41.87194,12.56738,107
,36.204824,138.252924,6
,51.165691,10.451526,0
,46.818188,8.227512,0
,55.378051,-3.435973,0
,60.472024,8.468946,0
,25.930414,50.637772,0
,47.516231,14.550072,0
,64.963051,-19.020835,0
,43.94236,12.457777,1
,21.512583,55.923255,0
,28.033886,1.659626,0
,28.033886,1.659626,0
,-1.831239,-78.183406,0
,39.074208,21.824312,0
,49.817492,15.472962,0
,47.162494,19.503304,0
Northern Territory,-25.274398,133.775136,0
Northern Territory,-25.274398,133.775136,0
"King County, WA",37.09024,-95.712891,9
"Snohomish County, WA",37.09024,-95.712891,1
"Placer County, CA",37.09024,-95.712891,1
"Placer County, CA",37.09024,-95.712891,1
,-40.900557,174.885971,0
,-40.900557,174.885971,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
,46.227638,2.213749,4
,40.463667,-3.74922,2
,33.223191,43.679291,2
,33.223191,43.679291,2
,14.497401,-14.452362,0
,14.497401,-14.452362,0
,14.497401,-14.452362,0
,14.497401,-14.452362,0
New South Wales,-25.274398,133.775136,1
New South Wales,-25.274398,133.775136,1
South Australia,-25.274398,133.775136,0
South Australia,-25.274398,133.775136,0
,53.41291,-8.24389,0
,53.41291,-8.24389,0
"Westchester County, NY",37.09024,-95.712891,0
Chongqing,35.86166,104.195397,6
Beijing,35.86166,104.195397,8
Beijing,35.86166,104.195397,8
Hong Kong,22.396428,114.109497,2
Heilongjiang,35.86166,104.195397,13
Hong Kong,22.396428,114.109497,2
Jiangxi,35.86166,104.195397,1
"Fort Bend County, TX",37.09024,-95.712891,0
"Fort Bend County, TX",37.09024,-95.712891,0
Henan,35.86166,104.195397,22
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
Anhui,35.86166,104.195397,6
British Columbia,56.130366,-106.346771,0
Shaanxi,35.86166,104.195397,1
Xinjiang,35.86166,104.195397,3
Hainan,35.86166,104.195397,6
Hainan,35.86166,104.195397,6
Hainan,35.86166,104.195397,6
Shanghai,35.86166,104.195397,3
,15.870032,100.992541,1
,45.943161,24.96676,0
Hunan,35.86166,104.195397,4
,35.907757,127.766922,35
Guangdong,35.86166,104.195397,7
Fujian,35.86166,104.195397,1
Zhejiang,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
,32.427908,53.688046,107
,36.204824,138.252924,6
,1.352083,103.819836,0
,29.31166,47.481766,0
,29.31166,47.481766,0
,25.930414,50.637772,0
,50.503887,4.469936,0
,64.963051,-19.020835,0
,20.593684,78.96288,0
,43.94236,12.457777,1
,43.94236,12.457777,1
,61.92411,25.748151,0
,39.399872,-8.224454,0
,40.143105,47.576927,0
,40.143105,47.576927,0
,42.315407,43.356892,0
,,,0
,61.52401,105.318756,0
,42.315407,43.356892,0
,42.315407,43.356892,0
,26.820553,30.802498,0
,58.595272,25.013607,0
,31.791702,-7.09262,0
,31.791702,-7.09262,0
,31.791702,-7.09262,0
,31.791702,-7.09262,0
,31.791702,-7.09262,0
,-30.559482,22.937506,0
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
,52.132633,5.291266,0
,39.074208,21.824312,0
Hubei,35.86166,104.195397,2902
Shandong,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Sichuan,35.86166,104.195397,3
Hebei,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
Shanxi,35.86166,104.195397,0
Shanxi,35.86166,104.195397,0
Shanxi,35.86166,104.195397,0
Jilin,35.86166,104.195397,1
Taiwan,23.69781,120.960515,1
Gansu,35.86166,104.195397,2
,46.227638,2.213749,6
,47.162494,19.503304,0
,47.162494,19.503304,0
,43.915886,17.679076,0
,46.151241,14.995463,0
,43.915886,17.679076,0
Western Australia,-25.274398,133.775136,1
Western Australia,-25.274398,133.775136,1
Western Australia,-25.274398,133.775136,1
